intersection_id,i,j,avg_queue,max_queue
0,0,0,13.715833,19.000000
1,0,1,14.145000,20.000000
2,0,2,13.500417,20.000000
3,0,3,13.553750,18.000000
4,0,4,14.021458,20.000000
5,0,5,13.159583,19.000000
6,1,0,13.981667,20.000000
7,1,1,14.341250,19.000000
8,1,2,13.969792,19.000000
9,1,3,14.235000,18.000000
10,1,4,14.341667,20.000000
11,1,5,13.615625,20.000000
12,2,0,14.001875,19.000000
13,2,1,14.429792,20.000000
14,2,2,14.087917,19.000000
15,2,3,14.081458,19.000000
16,2,4,14.100208,19.000000
17,2,5,13.786250,18.000000
18,3,0,14.037083,20.000000
19,3,1,14.325833,20.000000
20,3,2,13.882708,20.000000
21,3,3,14.265417,20.000000
22,3,4,14.092500,18.000000
23,3,5,13.579792,19.000000
24,4,0,13.932708,19.000000
25,4,1,14.221458,20.000000
26,4,2,14.193958,19.000000
27,4,3,14.334583,19.000000
28,4,4,14.308333,20.000000
29,4,5,13.644167,18.000000
30,5,0,12.729375,19.000000
31,5,1,13.462708,18.000000
32,5,2,13.824375,19.000000
33,5,3,13.873750,19.000000
34,5,4,13.877500,19.000000
35,5,5,12.851875,18.000000
