intersection_id,i,j,avg_queue,max_queue
0,0,0,4.531458,12.000000
1,0,1,4.605208,13.000000
2,0,2,4.833750,13.000000
3,0,3,4.877708,14.000000
4,0,4,4.526458,14.000000
5,0,5,4.316875,13.000000
6,1,0,4.783125,12.000000
7,1,1,4.949375,14.000000
8,1,2,4.804792,13.000000
9,1,3,5.152708,13.000000
10,1,4,4.984375,13.000000
11,1,5,4.647500,12.000000
12,2,0,4.691458,14.000000
13,2,1,4.817500,13.000000
14,2,2,4.580625,12.000000
15,2,3,4.758750,14.000000
16,2,4,4.943542,12.000000
17,2,5,4.760208,15.000000
18,3,0,4.563542,12.000000
19,3,1,4.790208,13.000000
20,3,2,4.507708,12.000000
21,3,3,4.805625,14.000000
22,3,4,4.893125,14.000000
23,3,5,4.577708,12.000000
24,4,0,4.785625,12.000000
25,4,1,4.830833,13.000000
26,4,2,4.510833,11.000000
27,4,3,4.910625,15.000000
28,4,4,4.988542,13.000000
29,4,5,4.649792,12.000000
30,5,0,4.596042,13.000000
31,5,1,4.641667,11.000000
32,5,2,4.537500,12.000000
33,5,3,4.867917,14.000000
34,5,4,4.720625,14.000000
35,5,5,4.525833,12.000000
