intersection_id,i,j,avg_queue,max_queue
0,0,0,7.945625,15.000000
1,0,1,8.771250,16.000000
2,0,2,9.083125,18.000000
3,0,3,9.004792,16.000000
4,0,4,8.856250,16.000000
5,0,5,8.188333,16.000000
6,1,0,8.921667,17.000000
7,1,1,10.293958,18.000000
8,1,2,10.594583,17.000000
9,1,3,10.637083,16.000000
10,1,4,10.385625,17.000000
11,1,5,9.238958,16.000000
12,2,0,8.598125,15.000000
13,2,1,10.040625,17.000000
14,2,2,10.322083,17.000000
15,2,3,10.196250,16.000000
16,2,4,10.509167,17.000000
17,2,5,9.341875,16.000000
18,3,0,9.264375,16.000000
19,3,1,10.719167,17.000000
20,3,2,10.784792,17.000000
21,3,3,9.984792,17.000000
22,3,4,11.233750,17.000000
23,3,5,9.591250,17.000000
24,4,0,9.000208,17.000000
25,4,1,10.035000,17.000000
26,4,2,10.602083,17.000000
27,4,3,10.213125,17.000000
28,4,4,10.449583,17.000000
29,4,5,9.131875,17.000000
30,5,0,8.164167,16.000000
31,5,1,8.794792,15.000000
32,5,2,9.285000,16.000000
33,5,3,9.062500,17.000000
34,5,4,9.245833,18.000000
35,5,5,8.520833,16.000000
