intersection_id,i,j,avg_queue,max_queue
0,0,0,11.572708,19.000000
1,0,1,13.000625,19.000000
2,0,2,12.064375,18.000000
3,0,3,12.400000,18.000000
4,0,4,12.009792,19.000000
5,0,5,10.451875,18.000000
6,1,0,12.690833,19.000000
7,1,1,13.754375,18.000000
8,1,2,13.557500,18.000000
9,1,3,13.454792,19.000000
10,1,4,13.777708,19.000000
11,1,5,12.393542,19.000000
12,2,0,11.670000,18.000000
13,2,1,13.607708,20.000000
14,2,2,13.503958,18.000000
15,2,3,13.543542,18.000000
16,2,4,13.790208,18.000000
17,2,5,12.452292,19.000000
18,3,0,12.559167,18.000000
19,3,1,13.511458,18.000000
20,3,2,13.593333,19.000000
21,3,3,13.799792,19.000000
22,3,4,13.489792,18.000000
23,3,5,12.193333,18.000000
24,4,0,12.878333,18.000000
25,4,1,13.758750,19.000000
26,4,2,13.768542,18.000000
27,4,3,13.912708,18.000000
28,4,4,13.507083,18.000000
29,4,5,12.450208,19.000000
30,5,0,11.445000,18.000000
31,5,1,12.390208,18.000000
32,5,2,13.116458,19.000000
33,5,3,13.046667,19.000000
34,5,4,12.857292,18.000000
35,5,5,10.800833,18.000000
