intersection_id,i,j,avg_queue,max_queue
0,0,0,10.726458,18.000000
1,0,1,11.386250,17.000000
2,0,2,11.577083,17.000000
3,0,3,11.378958,17.000000
4,0,4,11.417292,17.000000
5,0,5,10.532292,16.000000
6,1,0,11.479583,17.000000
7,1,1,12.276875,18.000000
8,1,2,12.116250,17.000000
9,1,3,12.064375,17.000000
10,1,4,12.021667,17.000000
11,1,5,11.288542,18.000000
12,2,0,11.530208,16.000000
13,2,1,12.540000,17.000000
14,2,2,12.237917,17.000000
15,2,3,12.222708,18.000000
16,2,4,12.342917,18.000000
17,2,5,11.590417,17.000000
18,3,0,11.582500,17.000000
19,3,1,12.580417,18.000000
20,3,2,12.078958,17.000000
21,3,3,12.527500,17.000000
22,3,4,12.235417,18.000000
23,3,5,11.495208,17.000000
24,4,0,11.366042,18.000000
25,4,1,12.161667,18.000000
26,4,2,11.859583,17.000000
27,4,3,12.247917,17.000000
28,4,4,11.800208,17.000000
29,4,5,10.940417,17.000000
30,5,0,11.157292,17.000000
31,5,1,12.065833,18.000000
32,5,2,11.700833,18.000000
33,5,3,12.085000,17.000000
34,5,4,11.942708,17.000000
35,5,5,11.072708,17.000000
