intersection_id,i,j,avg_queue,max_queue
0,0,0,13.500417,20.000000
1,0,1,13.593958,19.000000
2,0,2,12.927708,18.000000
3,0,3,12.984792,20.000000
4,0,4,13.293333,19.000000
5,0,5,13.363333,20.000000
6,1,0,13.588333,19.000000
7,1,1,13.817917,19.000000
8,1,2,13.375625,18.000000
9,1,3,13.124375,19.000000
10,1,4,13.648333,19.000000
11,1,5,13.586042,20.000000
12,2,0,13.263333,20.000000
13,2,1,13.422500,20.000000
14,2,2,13.518750,19.000000
15,2,3,12.896250,20.000000
16,2,4,13.279375,19.000000
17,2,5,13.297292,19.000000
18,3,0,13.081875,20.000000
19,3,1,13.622708,20.000000
20,3,2,13.670833,19.000000
21,3,3,13.621042,20.000000
22,3,4,13.727083,20.000000
23,3,5,13.804375,20.000000
24,4,0,13.418958,20.000000
25,4,1,13.571875,18.000000
26,4,2,13.435208,19.000000
27,4,3,13.666250,19.000000
28,4,4,13.285833,19.000000
29,4,5,13.421250,19.000000
30,5,0,13.015000,19.000000
31,5,1,13.165625,19.000000
32,5,2,13.384375,19.000000
33,5,3,13.195000,20.000000
34,5,4,13.337708,19.000000
35,5,5,13.097292,20.000000
