intersection_id,i,j,avg_queue,max_queue
0,0,0,10.826250,17.000000
1,0,1,11.216667,17.000000
2,0,2,11.156042,17.000000
3,0,3,11.536667,17.000000
4,0,4,11.272292,16.000000
5,0,5,10.611250,17.000000
6,1,0,11.496042,17.000000
7,1,1,11.936458,18.000000
8,1,2,11.902292,18.000000
9,1,3,12.016667,17.000000
10,1,4,11.699583,18.000000
11,1,5,11.172083,17.000000
12,2,0,11.703542,18.000000
13,2,1,12.211250,17.000000
14,2,2,12.400833,19.000000
15,2,3,12.390000,18.000000
16,2,4,12.331667,18.000000
17,2,5,11.495000,17.000000
18,3,0,11.591458,17.000000
19,3,1,12.032917,17.000000
20,3,2,12.086667,17.000000
21,3,3,12.257917,17.000000
22,3,4,12.116250,18.000000
23,3,5,11.268333,18.000000
24,4,0,11.598125,20.000000
25,4,1,12.074375,17.000000
26,4,2,11.938125,18.000000
27,4,3,12.198542,18.000000
28,4,4,11.874792,17.000000
29,4,5,11.408125,17.000000
30,5,0,10.762500,16.000000
31,5,1,11.592500,17.000000
32,5,2,11.576042,17.000000
33,5,3,11.471667,18.000000
34,5,4,11.535000,17.000000
35,5,5,10.881250,18.000000
