intersection_id,i,j,avg_queue,max_queue
0,0,0,14.301250,19.000000
1,0,1,14.708750,20.000000
2,0,2,14.537292,19.000000
3,0,3,14.460417,20.000000
4,0,4,14.567292,20.000000
5,0,5,14.438125,20.000000
6,1,0,14.697708,20.000000
7,1,1,14.746042,19.000000
8,1,2,14.434792,20.000000
9,1,3,14.495417,20.000000
10,1,4,14.723333,20.000000
11,1,5,14.334792,19.000000
12,2,0,14.425208,18.000000
13,2,1,14.532292,20.000000
14,2,2,14.544583,20.000000
15,2,3,14.486875,20.000000
16,2,4,14.643333,19.000000
17,2,5,14.361042,19.000000
18,3,0,14.302500,19.000000
19,3,1,14.581250,20.000000
20,3,2,14.471042,20.000000
21,3,3,14.387917,20.000000
22,3,4,14.593542,20.000000
23,3,5,14.568958,20.000000
24,4,0,14.517083,20.000000
25,4,1,14.678958,19.000000
26,4,2,14.572500,19.000000
27,4,3,14.478542,20.000000
28,4,4,14.681458,20.000000
29,4,5,14.475208,19.000000
30,5,0,14.290000,19.000000
31,5,1,14.365833,20.000000
32,5,2,14.256042,20.000000
33,5,3,14.415625,20.000000
34,5,4,14.485208,20.000000
35,5,5,14.457083,20.000000
