intersection_id,i,j,avg_queue,max_queue
0,0,0,13.064375,20.000000
1,0,1,13.951875,20.000000
2,0,2,13.447292,20.000000
3,0,3,13.402292,20.000000
4,0,4,13.336875,19.000000
5,0,5,13.231250,20.000000
6,1,0,13.366458,20.000000
7,1,1,13.583333,20.000000
8,1,2,13.603958,18.000000
9,1,3,13.421250,20.000000
10,1,4,13.555417,20.000000
11,1,5,13.213542,19.000000
12,2,0,13.124792,20.000000
13,2,1,13.377708,20.000000
14,2,2,13.619167,19.000000
15,2,3,12.882708,20.000000
16,2,4,13.658125,20.000000
17,2,5,12.855417,20.000000
18,3,0,12.906875,20.000000
19,3,1,13.098958,19.000000
20,3,2,13.659792,19.000000
21,3,3,13.508333,19.000000
22,3,4,14.085833,20.000000
23,3,5,13.519375,19.000000
24,4,0,13.057708,20.000000
25,4,1,13.247292,20.000000
26,4,2,13.030833,19.000000
27,4,3,12.944792,20.000000
28,4,4,14.005000,19.000000
29,4,5,14.005000,20.000000
30,5,0,13.460833,20.000000
31,5,1,13.115000,19.000000
32,5,2,13.469167,19.000000
33,5,3,13.271458,20.000000
34,5,4,13.778958,19.000000
35,5,5,13.342708,20.000000
