intersection_id,i,j,avg_queue,max_queue
0,0,0,11.154167,17.000000
1,0,1,11.871250,18.000000
2,0,2,12.489583,19.000000
3,0,3,12.245000,18.000000
4,0,4,12.692708,18.000000
5,0,5,11.441042,19.000000
6,1,0,12.925000,18.000000
7,1,1,13.688542,18.000000
8,1,2,13.211875,18.000000
9,1,3,14.041667,19.000000
10,1,4,13.568333,18.000000
11,1,5,12.577083,19.000000
12,2,0,12.058750,18.000000
13,2,1,13.914583,19.000000
14,2,2,12.885625,19.000000
15,2,3,13.642500,19.000000
16,2,4,12.867083,18.000000
17,2,5,13.245417,19.000000
18,3,0,12.038542,18.000000
19,3,1,13.263542,19.000000
20,3,2,13.238125,18.000000
21,3,3,13.616875,18.000000
22,3,4,13.019792,18.000000
23,3,5,11.872083,18.000000
24,4,0,12.845417,18.000000
25,4,1,13.362917,18.000000
26,4,2,14.012917,19.000000
27,4,3,13.949167,18.000000
28,4,4,13.626667,19.000000
29,4,5,12.988750,19.000000
30,5,0,11.060625,18.000000
31,5,1,12.668125,19.000000
32,5,2,12.606667,18.000000
33,5,3,12.849583,19.000000
34,5,4,12.986042,20.000000
35,5,5,12.069792,19.000000
