intersection_id,i,j,avg_queue,max_queue
0,0,0,11.401875,19.000000
1,0,1,12.129583,18.000000
2,0,2,11.947292,17.000000
3,0,3,13.247083,19.000000
4,0,4,12.345417,18.000000
5,0,5,12.288542,20.000000
6,1,0,12.833333,18.000000
7,1,1,13.833750,19.000000
8,1,2,12.750208,19.000000
9,1,3,13.817708,20.000000
10,1,4,13.569167,19.000000
11,1,5,12.578958,17.000000
12,2,0,12.622292,18.000000
13,2,1,13.906875,18.000000
14,2,2,13.027917,18.000000
15,2,3,13.242917,18.000000
16,2,4,13.753542,18.000000
17,2,5,12.341667,18.000000
18,3,0,12.605000,18.000000
19,3,1,13.970417,18.000000
20,3,2,13.666250,19.000000
21,3,3,13.870625,19.000000
22,3,4,13.649167,18.000000
23,3,5,11.655000,18.000000
24,4,0,12.237917,19.000000
25,4,1,13.568750,19.000000
26,4,2,13.121667,18.000000
27,4,3,13.517292,18.000000
28,4,4,13.272708,18.000000
29,4,5,11.651250,18.000000
30,5,0,9.788542,17.000000
31,5,1,11.544792,17.000000
32,5,2,12.134375,19.000000
33,5,3,13.065625,18.000000
34,5,4,12.710625,18.000000
35,5,5,10.746042,17.000000
