intersection_id,i,j,avg_queue,max_queue
0,0,0,3.567708,10.000000
1,0,1,3.745000,13.000000
2,0,2,3.908750,10.000000
3,0,3,3.372083,9.000000
4,0,4,3.651458,11.000000
5,0,5,3.360625,11.000000
6,1,0,3.644167,11.000000
7,1,1,4.030625,11.000000
8,1,2,4.257292,12.000000
9,1,3,3.954167,10.000000
10,1,4,3.755000,12.000000
11,1,5,3.612917,11.000000
12,2,0,3.708542,10.000000
13,2,1,3.673542,11.000000
14,2,2,3.710000,11.000000
15,2,3,3.758125,11.000000
16,2,4,3.677500,11.000000
17,2,5,3.271250,10.000000
18,3,0,3.719375,10.000000
19,3,1,3.747083,12.000000
20,3,2,4.107917,11.000000
21,3,3,3.589583,10.000000
22,3,4,3.907917,11.000000
23,3,5,3.694583,11.000000
24,4,0,4.053333,11.000000
25,4,1,4.019583,12.000000
26,4,2,3.930625,12.000000
27,4,3,3.884583,11.000000
28,4,4,3.935000,11.000000
29,4,5,3.983125,12.000000
30,5,0,3.516875,12.000000
31,5,1,3.669583,11.000000
32,5,2,3.765833,11.000000
33,5,3,3.622500,11.000000
34,5,4,3.671667,13.000000
35,5,5,3.406250,12.000000
