intersection_id,i,j,avg_queue,max_queue
0,0,0,8.293750,17.000000
1,0,1,8.603958,16.000000
2,0,2,9.005833,15.000000
3,0,3,8.773125,16.000000
4,0,4,9.288958,17.000000
5,0,5,8.434792,15.000000
6,1,0,8.839792,17.000000
7,1,1,10.295208,16.000000
8,1,2,10.776458,16.000000
9,1,3,10.594792,17.000000
10,1,4,11.093958,19.000000
11,1,5,9.235625,18.000000
12,2,0,9.155000,16.000000
13,2,1,9.707500,16.000000
14,2,2,10.448542,17.000000
15,2,3,9.983958,17.000000
16,2,4,10.595208,17.000000
17,2,5,9.321250,16.000000
18,3,0,8.993542,16.000000
19,3,1,9.799792,18.000000
20,3,2,10.100833,17.000000
21,3,3,9.912292,16.000000
22,3,4,10.353125,18.000000
23,3,5,9.007292,17.000000
24,4,0,9.630833,17.000000
25,4,1,10.612083,18.000000
26,4,2,10.898542,17.000000
27,4,3,9.943333,17.000000
28,4,4,11.106667,17.000000
29,4,5,9.450000,18.000000
30,5,0,8.256875,16.000000
31,5,1,9.250625,17.000000
32,5,2,9.443958,17.000000
33,5,3,8.938958,15.000000
34,5,4,8.885625,17.000000
35,5,5,8.309375,15.000000
