intersection_id,i,j,avg_queue,max_queue
0,0,0,14.333542,20.000000
1,0,1,14.602917,20.000000
2,0,2,14.509583,20.000000
3,0,3,14.308125,20.000000
4,0,4,14.347500,20.000000
5,0,5,14.302708,20.000000
6,1,0,14.507083,19.000000
7,1,1,14.715000,20.000000
8,1,2,14.545833,20.000000
9,1,3,14.673750,19.000000
10,1,4,14.703542,20.000000
11,1,5,14.538750,20.000000
12,2,0,14.450625,20.000000
13,2,1,14.646250,20.000000
14,2,2,14.405833,20.000000
15,2,3,14.541667,19.000000
16,2,4,14.565208,20.000000
17,2,5,14.507083,20.000000
18,3,0,14.337708,20.000000
19,3,1,14.566250,20.000000
20,3,2,14.383958,19.000000
21,3,3,14.458542,19.000000
22,3,4,14.630000,20.000000
23,3,5,14.458333,19.000000
24,4,0,14.489375,20.000000
25,4,1,14.780833,20.000000
26,4,2,14.390625,19.000000
27,4,3,14.517917,20.000000
28,4,4,14.591250,19.000000
29,4,5,14.643542,19.000000
30,5,0,14.595208,19.000000
31,5,1,14.693333,20.000000
32,5,2,14.416458,20.000000
33,5,3,14.408750,19.000000
34,5,4,14.418750,20.000000
35,5,5,14.337708,20.000000
