intersection_id,i,j,avg_queue,max_queue
0,0,0,9.006875,16.000000
1,0,1,9.809375,16.000000
2,0,2,9.652500,16.000000
3,0,3,9.912292,16.000000
4,0,4,9.620833,19.000000
5,0,5,8.898750,15.000000
6,1,0,9.480625,16.000000
7,1,1,9.913125,16.000000
8,1,2,10.372708,16.000000
9,1,3,10.600208,17.000000
10,1,4,9.851875,16.000000
11,1,5,9.478750,15.000000
12,2,0,9.649792,16.000000
13,2,1,10.406667,16.000000
14,2,2,10.803542,17.000000
15,2,3,10.808542,17.000000
16,2,4,10.286042,16.000000
17,2,5,9.992708,16.000000
18,3,0,9.871042,16.000000
19,3,1,10.130208,17.000000
20,3,2,10.622917,16.000000
21,3,3,10.630833,17.000000
22,3,4,10.197500,16.000000
23,3,5,9.809792,16.000000
24,4,0,9.229583,16.000000
25,4,1,9.891250,16.000000
26,4,2,10.326667,16.000000
27,4,3,9.998750,17.000000
28,4,4,10.037292,16.000000
29,4,5,9.437292,16.000000
30,5,0,9.000417,15.000000
31,5,1,9.453958,16.000000
32,5,2,9.693333,16.000000
33,5,3,10.015000,17.000000
34,5,4,9.349167,16.000000
35,5,5,8.989375,15.000000
